"Longitud de onda (nm)","Absorbancia","Tratamiento"
380,"2.117452","Bloqueador Control"
379,"2.157851","Bloqueador Control"
378,"2.220216","Bloqueador Control"
377,"2.223584","Bloqueador Control"
376,"2.164095","Bloqueador Control"
375,"2.138226","Bloqueador Control"
374,"2.126350","Bloqueador Control"
373,"2.132280","Bloqueador Control"
372,"2.175002","Bloqueador Control"
371,"2.651706","Bloqueador Control"
370,"2.629591","Bloqueador Control"
369,"2.651248","Bloqueador Control"
368,"2.684349","Bloqueador Control"
367,"2.688943","Bloqueador Control"
366,"2.682662","Bloqueador Control"
365,"2.719497","Bloqueador Control"
364,"2.753308","Bloqueador Control"
363,"2.880948","Bloqueador Control"
362,"2.775109","Bloqueador Control"
361,"2.878069","Bloqueador Control"
360,"2.798182","Bloqueador Control"
359,"2.802742","Bloqueador Control"
358,"2.883393","Bloqueador Control"
357,"2.801474","Bloqueador Control"
356,"2.769919","Bloqueador Control"
355,"2.722782","Bloqueador Control"
354,"2.764800","Bloqueador Control"
353,"2.677240","Bloqueador Control"
352,"2.684147","Bloqueador Control"
351,"2.673911","Bloqueador Control"
350,"2.681067","Bloqueador Control"
349,"2.643568","Bloqueador Control"
348,"2.675916","Bloqueador Control"
347,"2.721906","Bloqueador Control"
346,"2.742028","Bloqueador Control"
345,"2.759319","Bloqueador Control"
344,"2.710348","Bloqueador Control"
343,"2.664333","Bloqueador Control"
342,"2.682868","Bloqueador Control"
341,"2.658945","Bloqueador Control"
340,"2.668281","Bloqueador Control"
339,"2.705501","Bloqueador Control"
338,"2.704814","Bloqueador Control"
337,"2.685260","Bloqueador Control"
336,"2.704364","Bloqueador Control"
335,"2.709895","Bloqueador Control"
334,"2.746826","Bloqueador Control"
333,"2.728240","Bloqueador Control"
332,"2.686954","Bloqueador Control"
331,"2.682907","Bloqueador Control"
330,"2.679194","Bloqueador Control"
329,"2.693280","Bloqueador Control"
328,"2.709829","Bloqueador Control"
327,"2.775569","Bloqueador Control"
326,"2.775517","Bloqueador Control"
325,"2.819658","Bloqueador Control"
324,"2.830540","Bloqueador Control"
323,"2.721164","Bloqueador Control"
322,"2.693380","Bloqueador Control"
321,"2.700525","Bloqueador Control"
320,"2.758563","Bloqueador Control"
319,"2.772317","Bloqueador Control"
318,"2.728569","Bloqueador Control"
317,"2.760381","Bloqueador Control"
316,"2.802289","Bloqueador Control"
315,"2.900813","Bloqueador Control"
314,"2.812721","Bloqueador Control"
313,"2.828649","Bloqueador Control"
312,"2.892043","Bloqueador Control"
311,"2.915193","Bloqueador Control"
310,"2.901036","Bloqueador Control"
309,"2.927963","Bloqueador Control"
308,"2.868250","Bloqueador Control"
307,"2.828493","Bloqueador Control"
306,"2.852114","Bloqueador Control"
305,"2.851399","Bloqueador Control"
304,"2.838827","Bloqueador Control"
303,"2.883714","Bloqueador Control"
302,"2.921550","Bloqueador Control"
301,"2.902907","Bloqueador Control"
300,"2.908755","Bloqueador Control"
299,"2.887678","Bloqueador Control"
298,"2.938424","Bloqueador Control"
297,"2.895958","Bloqueador Control"
296,"2.691359","Bloqueador Control"
295,"2.593522","Bloqueador Control"
294,"2.340975","Bloqueador Control"
293,"2.019631","Bloqueador Control"
292,"1.769469","Bloqueador Control"
291,"1.576214","Bloqueador Control"
290,"1.427458","Bloqueador Control"
289,"1.375700","Bloqueador Control"
288,"1.357602","Bloqueador Control"
287,"1.329578","Bloqueador Control"
286,"1.289014","Bloqueador Control"
285,"1.285423","Bloqueador Control"
284,"1.282207","Bloqueador Control"
283,"1.250379","Bloqueador Control"
282,"1.255661","Bloqueador Control"
281,"1.215817","Bloqueador Control"
280,"1.228026","Bloqueador Control"
279,"1.198164","Bloqueador Control"
278,"1.181696","Bloqueador Control"
277,"1.171055","Bloqueador Control"
276,"1.135334","Bloqueador Control"
275,"1.115329","Bloqueador Control"
274,"1.115180","Bloqueador Control"
273,"1.100960","Bloqueador Control"
272,"1.085747","Bloqueador Control"
271,"1.073461","Bloqueador Control"
270,"1.066881","Bloqueador Control"
269,"1.055963","Bloqueador Control"
268,"1.003251","Bloqueador Control"
267,"1.016843","Bloqueador Control"
266,"1.002961","Bloqueador Control"
265,"0.991300","Bloqueador Control"
264,"0.970556","Bloqueador Control"
263,"0.969096","Bloqueador Control"
262,"0.953253","Bloqueador Control"
261,"0.937982","Bloqueador Control"
260,"0.945249","Bloqueador Control"
259,"0.895113","Bloqueador Control"
258,"0.914283","Bloqueador Control"
257,"0.888920","Bloqueador Control"
256,"0.877260","Bloqueador Control"
255,"0.856452","Bloqueador Control"
254,"0.857796","Bloqueador Control"
253,"0.838461","Bloqueador Control"
252,"0.832011","Bloqueador Control"
251,"0.825756","Bloqueador Control"
250,"0.807033","Bloqueador Control"
249,"0.472578","Bloqueador Control"
248,"0.460755","Bloqueador Control"
247,"0.449559","Bloqueador Control"
246,"0.469540","Bloqueador Control"
245,"0.445712","Bloqueador Control"
244,"0.445263","Bloqueador Control"
243,"0.433584","Bloqueador Control"
242,"0.442838","Bloqueador Control"
241,"0.439876","Bloqueador Control"
240,"0.419345","Bloqueador Control"
239,"0.421109","Bloqueador Control"
238,"0.424961","Bloqueador Control"
237,"0.425806","Bloqueador Control"
236,"0.416570","Bloqueador Control"
235,"0.410356","Bloqueador Control"
234,"0.410854","Bloqueador Control"
233,"0.397942","Bloqueador Control"
232,"0.388419","Bloqueador Control"
231,"0.397535","Bloqueador Control"
230,"0.371120","Bloqueador Control"
229,"0.391507","Bloqueador Control"
228,"0.386295","Bloqueador Control"
227,"0.380744","Bloqueador Control"
226,"0.370628","Bloqueador Control"
225,"0.385998","Bloqueador Control"
224,"0.354518","Bloqueador Control"
223,"0.368458","Bloqueador Control"
222,"0.365854","Bloqueador Control"
221,"0.353665","Bloqueador Control"
220,"0.352983","Bloqueador Control"
219,"0.347813","Bloqueador Control"
218,"0.358195","Bloqueador Control"
217,"0.354394","Bloqueador Control"
216,"0.350830","Bloqueador Control"
215,"0.344452","Bloqueador Control"
214,"0.349804","Bloqueador Control"
213,"0.329281","Bloqueador Control"
212,"0.341170","Bloqueador Control"
211,"0.333384","Bloqueador Control"
210,"0.337414","Bloqueador Control"
209,"0.341355","Bloqueador Control"
208,"0.332616","Bloqueador Control"
207,"0.333094","Bloqueador Control"
206,"0.335661","Bloqueador Control"
205,"0.310015","Bloqueador Control"
204,"0.307111","Bloqueador Control"
203,"0.321743","Bloqueador Control"
202,"0.322016","Bloqueador Control"
201,"0.295744","Bloqueador Control"
200,"0.307810","Bloqueador Control"
749,"0.142243","Extracto Puro"
748,"0.143246","Extracto Puro"
747,"0.141368","Extracto Puro"
746,"0.142246","Extracto Puro"
745,"0.142686","Extracto Puro"
744,"0.143732","Extracto Puro"
743,"0.143874","Extracto Puro"
742,"0.143830","Extracto Puro"
741,"0.143782","Extracto Puro"
740,"0.144400","Extracto Puro"
739,"0.144176","Extracto Puro"
738,"0.145108","Extracto Puro"
737,"0.146504","Extracto Puro"
736,"0.143914","Extracto Puro"
735,"0.144335","Extracto Puro"
734,"0.145200","Extracto Puro"
733,"0.145095","Extracto Puro"
732,"0.145953","Extracto Puro"
731,"0.145693","Extracto Puro"
730,"0.145957","Extracto Puro"
729,"0.145514","Extracto Puro"
728,"0.145149","Extracto Puro"
727,"0.146121","Extracto Puro"
726,"0.147185","Extracto Puro"
725,"0.146523","Extracto Puro"
724,"0.147733","Extracto Puro"
723,"0.147377","Extracto Puro"
722,"0.147781","Extracto Puro"
721,"0.147815","Extracto Puro"
720,"0.148505","Extracto Puro"
719,"0.147960","Extracto Puro"
718,"0.147274","Extracto Puro"
717,"0.148276","Extracto Puro"
716,"0.149035","Extracto Puro"
715,"0.149698","Extracto Puro"
714,"0.148974","Extracto Puro"
713,"0.149346","Extracto Puro"
712,"0.149544","Extracto Puro"
711,"0.149214","Extracto Puro"
710,"0.150120","Extracto Puro"
709,"0.151134","Extracto Puro"
708,"0.151994","Extracto Puro"
707,"0.150169","Extracto Puro"
706,"0.150485","Extracto Puro"
705,"0.151296","Extracto Puro"
704,"0.151337","Extracto Puro"
703,"0.152043","Extracto Puro"
702,"0.151562","Extracto Puro"
701,"0.151240","Extracto Puro"
700,"0.151674","Extracto Puro"
699,"0.154053","Extracto Puro"
698,"0.153206","Extracto Puro"
697,"0.152805","Extracto Puro"
696,"0.153742","Extracto Puro"
695,"0.153320","Extracto Puro"
694,"0.153895","Extracto Puro"
693,"0.153782","Extracto Puro"
692,"0.154017","Extracto Puro"
691,"0.154885","Extracto Puro"
690,"0.156625","Extracto Puro"
689,"0.156373","Extracto Puro"
688,"0.154956","Extracto Puro"
687,"0.155618","Extracto Puro"
686,"0.155887","Extracto Puro"
685,"0.156852","Extracto Puro"
684,"0.157873","Extracto Puro"
683,"0.157880","Extracto Puro"
682,"0.158689","Extracto Puro"
681,"0.161277","Extracto Puro"
680,"0.161641","Extracto Puro"
679,"0.162756","Extracto Puro"
678,"0.164564","Extracto Puro"
677,"0.164772","Extracto Puro"
676,"0.166362","Extracto Puro"
675,"0.166248","Extracto Puro"
674,"0.167526","Extracto Puro"
673,"0.169544","Extracto Puro"
672,"0.171309","Extracto Puro"
671,"0.172846","Extracto Puro"
670,"0.173429","Extracto Puro"
669,"0.174302","Extracto Puro"
668,"0.176035","Extracto Puro"
667,"0.178253","Extracto Puro"
666,"0.177448","Extracto Puro"
665,"0.176279","Extracto Puro"
664,"0.177417","Extracto Puro"
663,"0.175898","Extracto Puro"
662,"0.177345","Extracto Puro"
661,"0.178511","Extracto Puro"
660,"0.176372","Extracto Puro"
659,"0.176388","Extracto Puro"
658,"0.173603","Extracto Puro"
657,"0.175404","Extracto Puro"
656,"0.175373","Extracto Puro"
655,"0.173710","Extracto Puro"
654,"0.171627","Extracto Puro"
653,"0.171195","Extracto Puro"
652,"0.171503","Extracto Puro"
651,"0.171643","Extracto Puro"
650,"0.172621","Extracto Puro"
649,"0.171588","Extracto Puro"
648,"0.169430","Extracto Puro"
647,"0.168914","Extracto Puro"
646,"0.168708","Extracto Puro"
645,"0.170616","Extracto Puro"
644,"0.170606","Extracto Puro"
643,"0.169440","Extracto Puro"
642,"0.168448","Extracto Puro"
641,"0.166858","Extracto Puro"
640,"0.168329","Extracto Puro"
639,"0.169767","Extracto Puro"
638,"0.170121","Extracto Puro"
637,"0.167642","Extracto Puro"
636,"0.167766","Extracto Puro"
635,"0.168006","Extracto Puro"
634,"0.169228","Extracto Puro"
633,"0.170933","Extracto Puro"
632,"0.168682","Extracto Puro"
631,"0.167512","Extracto Puro"
630,"0.168316","Extracto Puro"
629,"0.168381","Extracto Puro"
628,"0.170430","Extracto Puro"
627,"0.171474","Extracto Puro"
626,"0.170814","Extracto Puro"
625,"0.169437","Extracto Puro"
624,"0.170114","Extracto Puro"
623,"0.170841","Extracto Puro"
622,"0.172457","Extracto Puro"
621,"0.170686","Extracto Puro"
620,"0.170436","Extracto Puro"
619,"0.171488","Extracto Puro"
618,"0.172076","Extracto Puro"
617,"0.174048","Extracto Puro"
616,"0.174546","Extracto Puro"
615,"0.173775","Extracto Puro"
614,"0.172787","Extracto Puro"
613,"0.173618","Extracto Puro"
612,"0.174292","Extracto Puro"
611,"0.175355","Extracto Puro"
610,"0.176495","Extracto Puro"
609,"0.175837","Extracto Puro"
608,"0.176163","Extracto Puro"
607,"0.175578","Extracto Puro"
606,"0.176365","Extracto Puro"
605,"0.177309","Extracto Puro"
604,"0.177804","Extracto Puro"
603,"0.176571","Extracto Puro"
602,"0.176175","Extracto Puro"
601,"0.177684","Extracto Puro"
600,"0.176562","Extracto Puro"
599,"0.177580","Extracto Puro"
598,"0.177856","Extracto Puro"
597,"0.178035","Extracto Puro"
596,"0.177249","Extracto Puro"
595,"0.179118","Extracto Puro"
594,"0.179152","Extracto Puro"
593,"0.178249","Extracto Puro"
592,"0.177451","Extracto Puro"
591,"0.177925","Extracto Puro"
590,"0.178766","Extracto Puro"
589,"0.180277","Extracto Puro"
588,"0.179950","Extracto Puro"
587,"0.179343","Extracto Puro"
586,"0.178717","Extracto Puro"
585,"0.179245","Extracto Puro"
584,"0.181820","Extracto Puro"
583,"0.181841","Extracto Puro"
582,"0.181491","Extracto Puro"
581,"0.179998","Extracto Puro"
580,"0.179347","Extracto Puro"
579,"0.183180","Extracto Puro"
578,"0.184590","Extracto Puro"
577,"0.185083","Extracto Puro"
576,"0.184751","Extracto Puro"
575,"0.184010","Extracto Puro"
574,"0.184894","Extracto Puro"
573,"0.185475","Extracto Puro"
572,"0.186961","Extracto Puro"
571,"0.185188","Extracto Puro"
570,"0.187663","Extracto Puro"
569,"0.186306","Extracto Puro"
568,"0.186630","Extracto Puro"
567,"0.187853","Extracto Puro"
566,"0.188152","Extracto Puro"
565,"0.188351","Extracto Puro"
564,"0.188290","Extracto Puro"
563,"0.188972","Extracto Puro"
562,"0.189559","Extracto Puro"
561,"0.189860","Extracto Puro"
560,"0.190379","Extracto Puro"
559,"0.190036","Extracto Puro"
558,"0.190982","Extracto Puro"
557,"0.190966","Extracto Puro"
556,"0.191586","Extracto Puro"
555,"0.192125","Extracto Puro"
554,"0.192486","Extracto Puro"
553,"0.193188","Extracto Puro"
552,"0.193504","Extracto Puro"
551,"0.193937","Extracto Puro"
550,"0.193084","Extracto Puro"
549,"0.193764","Extracto Puro"
548,"0.194536","Extracto Puro"
547,"0.195617","Extracto Puro"
546,"0.195316","Extracto Puro"
545,"0.195761","Extracto Puro"
544,"0.197795","Extracto Puro"
543,"0.195914","Extracto Puro"
542,"0.200424","Extracto Puro"
541,"0.199149","Extracto Puro"
540,"0.198840","Extracto Puro"
539,"0.198379","Extracto Puro"
538,"0.198381","Extracto Puro"
537,"0.201005","Extracto Puro"
536,"0.200488","Extracto Puro"
535,"0.201501","Extracto Puro"
534,"0.202456","Extracto Puro"
533,"0.203314","Extracto Puro"
532,"0.201475","Extracto Puro"
531,"0.201505","Extracto Puro"
530,"0.202617","Extracto Puro"
529,"0.206848","Extracto Puro"
528,"0.203976","Extracto Puro"
527,"0.203491","Extracto Puro"
526,"0.205128","Extracto Puro"
525,"0.205350","Extracto Puro"
524,"0.205178","Extracto Puro"
523,"0.205182","Extracto Puro"
522,"0.205535","Extracto Puro"
521,"0.206112","Extracto Puro"
520,"0.207423","Extracto Puro"
519,"0.209070","Extracto Puro"
518,"0.208467","Extracto Puro"
517,"0.207787","Extracto Puro"
516,"0.208709","Extracto Puro"
515,"0.208724","Extracto Puro"
514,"0.211649","Extracto Puro"
513,"0.211464","Extracto Puro"
512,"0.212355","Extracto Puro"
511,"0.211913","Extracto Puro"
510,"0.212660","Extracto Puro"
509,"0.214290","Extracto Puro"
508,"0.214610","Extracto Puro"
507,"0.216277","Extracto Puro"
506,"0.213899","Extracto Puro"
505,"0.215626","Extracto Puro"
504,"0.214940","Extracto Puro"
503,"0.216579","Extracto Puro"
502,"0.217103","Extracto Puro"
501,"0.219208","Extracto Puro"
500,"0.219417","Extracto Puro"
499,"0.218372","Extracto Puro"
498,"0.219506","Extracto Puro"
497,"0.221053","Extracto Puro"
496,"0.220395","Extracto Puro"
495,"0.221196","Extracto Puro"
494,"0.221814","Extracto Puro"
493,"0.221837","Extracto Puro"
492,"0.226150","Extracto Puro"
491,"0.225277","Extracto Puro"
490,"0.225823","Extracto Puro"
489,"0.228761","Extracto Puro"
488,"0.229740","Extracto Puro"
487,"0.229766","Extracto Puro"
486,"0.230188","Extracto Puro"
485,"0.233431","Extracto Puro"
484,"0.235963","Extracto Puro"
483,"0.234367","Extracto Puro"
482,"0.235368","Extracto Puro"
481,"0.236566","Extracto Puro"
480,"0.238112","Extracto Puro"
479,"0.240337","Extracto Puro"
478,"0.242265","Extracto Puro"
477,"0.241831","Extracto Puro"
476,"0.242579","Extracto Puro"
475,"0.243589","Extracto Puro"
474,"0.245679","Extracto Puro"
473,"0.247246","Extracto Puro"
472,"0.248715","Extracto Puro"
471,"0.249552","Extracto Puro"
470,"0.249263","Extracto Puro"
469,"0.249640","Extracto Puro"
468,"0.252005","Extracto Puro"
467,"0.252071","Extracto Puro"
466,"0.253559","Extracto Puro"
465,"0.253990","Extracto Puro"
464,"0.253558","Extracto Puro"
463,"0.253850","Extracto Puro"
462,"0.255130","Extracto Puro"
461,"0.255413","Extracto Puro"
460,"0.257965","Extracto Puro"
459,"0.257873","Extracto Puro"
458,"0.257011","Extracto Puro"
457,"0.257189","Extracto Puro"
456,"0.257709","Extracto Puro"
455,"0.258368","Extracto Puro"
454,"0.260620","Extracto Puro"
453,"0.261403","Extracto Puro"
452,"0.261151","Extracto Puro"
451,"0.259194","Extracto Puro"
450,"0.260637","Extracto Puro"
449,"0.262737","Extracto Puro"
448,"0.264829","Extracto Puro"
447,"0.266503","Extracto Puro"
446,"0.265344","Extracto Puro"
445,"0.266628","Extracto Puro"
444,"0.268583","Extracto Puro"
443,"0.268782","Extracto Puro"
442,"0.270605","Extracto Puro"
441,"0.272065","Extracto Puro"
440,"0.271260","Extracto Puro"
439,"0.272693","Extracto Puro"
438,"0.273461","Extracto Puro"
437,"0.273930","Extracto Puro"
436,"0.275478","Extracto Puro"
435,"0.274937","Extracto Puro"
434,"0.278778","Extracto Puro"
433,"0.280488","Extracto Puro"
432,"0.280678","Extracto Puro"
431,"0.279867","Extracto Puro"
430,"0.283067","Extracto Puro"
429,"0.283795","Extracto Puro"
428,"0.283875","Extracto Puro"
427,"0.286885","Extracto Puro"
426,"0.289645","Extracto Puro"
425,"0.289480","Extracto Puro"
424,"0.291428","Extracto Puro"
423,"0.293106","Extracto Puro"
422,"0.295619","Extracto Puro"
421,"0.298281","Extracto Puro"
420,"0.300311","Extracto Puro"
419,"0.303715","Extracto Puro"
418,"0.305646","Extracto Puro"
417,"0.305795","Extracto Puro"
416,"0.307581","Extracto Puro"
415,"0.311143","Extracto Puro"
414,"0.312710","Extracto Puro"
413,"0.315412","Extracto Puro"
412,"0.314028","Extracto Puro"
411,"0.317308","Extracto Puro"
410,"0.319549","Extracto Puro"
409,"0.320314","Extracto Puro"
408,"0.321610","Extracto Puro"
407,"0.324705","Extracto Puro"
406,"0.325967","Extracto Puro"
405,"0.330059","Extracto Puro"
404,"0.332114","Extracto Puro"
403,"0.331644","Extracto Puro"
402,"0.334148","Extracto Puro"
401,"0.338851","Extracto Puro"
400,"0.341376","Extracto Puro"
399,"0.346302","Extracto Puro"
398,"0.347080","Extracto Puro"
397,"0.352336","Extracto Puro"
396,"0.356703","Extracto Puro"
395,"0.360072","Extracto Puro"
394,"0.364664","Extracto Puro"
393,"0.369484","Extracto Puro"
392,"0.376145","Extracto Puro"
391,"0.378489","Extracto Puro"
390,"0.384449","Extracto Puro"
389,"0.392545","Extracto Puro"
388,"0.398220","Extracto Puro"
387,"0.404889","Extracto Puro"
386,"0.410649","Extracto Puro"
385,"0.414563","Extracto Puro"
384,"0.420760","Extracto Puro"
383,"0.426596","Extracto Puro"
382,"0.431734","Extracto Puro"
381,"0.439011","Extracto Puro"
380,"0.444719","Extracto Puro"
379,"0.447990","Extracto Puro"
378,"0.454652","Extracto Puro"
377,"0.457804","Extracto Puro"
376,"0.461261","Extracto Puro"
375,"0.468610","Extracto Puro"
374,"0.471848","Extracto Puro"
373,"0.477447","Extracto Puro"
372,"0.481963","Extracto Puro"
371,"0.501354","Extracto Puro"
370,"0.510301","Extracto Puro"
369,"0.516599","Extracto Puro"
368,"0.518752","Extracto Puro"
367,"0.525326","Extracto Puro"
366,"0.532617","Extracto Puro"
365,"0.540087","Extracto Puro"
364,"0.547547","Extracto Puro"
363,"0.558387","Extracto Puro"
362,"0.563243","Extracto Puro"
361,"0.569752","Extracto Puro"
360,"0.577740","Extracto Puro"
359,"0.587385","Extracto Puro"
358,"0.597408","Extracto Puro"
357,"0.607017","Extracto Puro"
356,"0.615365","Extracto Puro"
355,"0.622516","Extracto Puro"
354,"0.631926","Extracto Puro"
353,"0.638268","Extracto Puro"
352,"0.651991","Extracto Puro"
351,"0.662277","Extracto Puro"
350,"0.672713","Extracto Puro"
349,"0.680216","Extracto Puro"
348,"0.686751","Extracto Puro"
347,"0.699552","Extracto Puro"
346,"0.708686","Extracto Puro"
345,"0.719010","Extracto Puro"
344,"0.727715","Extracto Puro"
343,"0.735263","Extracto Puro"
342,"0.740661","Extracto Puro"
341,"0.747360","Extracto Puro"
340,"0.755887","Extracto Puro"
339,"0.761462","Extracto Puro"
338,"0.769250","Extracto Puro"
337,"0.771121","Extracto Puro"
336,"0.776915","Extracto Puro"
335,"0.785236","Extracto Puro"
334,"0.788322","Extracto Puro"
333,"0.795519","Extracto Puro"
332,"0.797882","Extracto Puro"
331,"0.802499","Extracto Puro"
330,"0.806001","Extracto Puro"
329,"0.806413","Extracto Puro"
328,"0.809202","Extracto Puro"
327,"0.813043","Extracto Puro"
326,"0.816701","Extracto Puro"
325,"0.817431","Extracto Puro"
324,"0.821393","Extracto Puro"
323,"0.817830","Extracto Puro"
322,"0.817039","Extracto Puro"
321,"0.816343","Extracto Puro"
320,"0.818719","Extracto Puro"
319,"0.823011","Extracto Puro"
318,"0.819883","Extracto Puro"
317,"0.821148","Extracto Puro"
316,"0.820271","Extracto Puro"
315,"0.822991","Extracto Puro"
314,"0.821052","Extracto Puro"
313,"0.823334","Extracto Puro"
312,"0.823442","Extracto Puro"
311,"0.822858","Extracto Puro"
310,"0.826809","Extracto Puro"
309,"0.828316","Extracto Puro"
308,"0.830202","Extracto Puro"
307,"0.827959","Extracto Puro"
306,"0.832932","Extracto Puro"
305,"0.838563","Extracto Puro"
304,"0.837928","Extracto Puro"
303,"0.838633","Extracto Puro"
302,"0.845574","Extracto Puro"
301,"0.844579","Extracto Puro"
300,"0.847116","Extracto Puro"
299,"0.853079","Extracto Puro"
298,"0.854511","Extracto Puro"
297,"0.856721","Extracto Puro"
296,"0.857541","Extracto Puro"
295,"0.861673","Extracto Puro"
294,"0.855618","Extracto Puro"
293,"0.836214","Extracto Puro"
292,"0.808843","Extracto Puro"
291,"0.764097","Extracto Puro"
290,"0.724486","Extracto Puro"
289,"0.708898","Extracto Puro"
288,"0.700046","Extracto Puro"
287,"0.692550","Extracto Puro"
286,"0.690692","Extracto Puro"
285,"0.684410","Extracto Puro"
284,"0.680108","Extracto Puro"
283,"0.672611","Extracto Puro"
282,"0.674384","Extracto Puro"
281,"0.669806","Extracto Puro"
280,"0.656286","Extracto Puro"
279,"0.654792","Extracto Puro"
278,"0.650749","Extracto Puro"
277,"0.645498","Extracto Puro"
276,"0.641628","Extracto Puro"
275,"0.635920","Extracto Puro"
274,"0.636899","Extracto Puro"
273,"0.625758","Extracto Puro"
272,"0.617085","Extracto Puro"
271,"0.624599","Extracto Puro"
270,"0.621118","Extracto Puro"
269,"0.615629","Extracto Puro"
268,"0.608701","Extracto Puro"
267,"0.590832","Extracto Puro"
266,"0.595124","Extracto Puro"
265,"0.590047","Extracto Puro"
264,"0.576584","Extracto Puro"
263,"0.575401","Extracto Puro"
262,"0.581165","Extracto Puro"
261,"0.573801","Extracto Puro"
260,"0.562653","Extracto Puro"
259,"0.550472","Extracto Puro"
258,"0.554269","Extracto Puro"
257,"0.548902","Extracto Puro"
256,"0.538076","Extracto Puro"
255,"0.536743","Extracto Puro"
254,"0.539706","Extracto Puro"
253,"0.541393","Extracto Puro"
252,"0.524624","Extracto Puro"
251,"0.525296","Extracto Puro"
250,"0.503691","Extracto Puro"
249,"0.349182","Extracto Puro"
248,"0.326837","Extracto Puro"
247,"0.335337","Extracto Puro"
246,"0.335357","Extracto Puro"
245,"0.326593","Extracto Puro"
244,"0.334320","Extracto Puro"
243,"0.320432","Extracto Puro"
242,"0.310400","Extracto Puro"
241,"0.318717","Extracto Puro"
240,"0.312085","Extracto Puro"
239,"0.298579","Extracto Puro"
238,"0.302257","Extracto Puro"
237,"0.297265","Extracto Puro"
236,"0.300597","Extracto Puro"
235,"0.301430","Extracto Puro"
234,"0.301130","Extracto Puro"
233,"0.288267","Extracto Puro"
232,"0.275656","Extracto Puro"
231,"0.291830","Extracto Puro"
230,"0.275558","Extracto Puro"
229,"0.300067","Extracto Puro"
228,"0.288981","Extracto Puro"
227,"0.288352","Extracto Puro"
226,"0.268210","Extracto Puro"
225,"0.288652","Extracto Puro"
224,"0.279922","Extracto Puro"
223,"0.279993","Extracto Puro"
222,"0.268842","Extracto Puro"
221,"0.260844","Extracto Puro"
220,"0.265397","Extracto Puro"
219,"0.263539","Extracto Puro"
218,"0.257232","Extracto Puro"
217,"0.259541","Extracto Puro"
216,"0.269261","Extracto Puro"
215,"0.256200","Extracto Puro"
214,"0.254656","Extracto Puro"
213,"0.250133","Extracto Puro"
212,"0.270719","Extracto Puro"
211,"0.254748","Extracto Puro"
210,"0.250566","Extracto Puro"
209,"0.241131","Extracto Puro"
208,"0.249879","Extracto Puro"
207,"0.238107","Extracto Puro"
206,"0.251245","Extracto Puro"
205,"0.228787","Extracto Puro"
204,"0.235974","Extracto Puro"
203,"0.234707","Extracto Puro"
202,"0.236879","Extracto Puro"
201,"0.225489","Extracto Puro"
200,"0.233570","Extracto Puro"
